,title,station,date,company,link,carrer,work,machul,juso,search_key
717,[부산] 게임 플랫폼 응용프로그램 개발자 모집,부산 해운대구, 08/07(토),(주)마상소프트,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40428259&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력,"게임개발,게임기획·마케팅,게임운영","105억 8,257만원",부산 해운대구,C++
718,[주]이포즌 신입/경력 초급프로그래머(SI/SM) 공개 채용,서울 성동구, 06/21(월),(주)이포즌,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40486748&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,신입,"소프트웨어개발,C·C++,Java","125억 8,714만원",서울 성동구,C++
719,[파킹클라우드]연구소 부문별 채용,서울 영등포구, 06/30(수),파킹클라우드(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40160194&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력,"솔루션업체,소프트웨어개발,전기·전자회로","622억 4,316만원",서울 영등포구,C++
720,윈도우 SW 개발자를 모집합니다. (VC++/MFC),경기 성남시 분당구, 08/14(토),주식회사 체크멀,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40474506&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,신입·경력,"소프트웨어개발,정보보안,Windows","17억 8,436만원",경기 성남시 분당구,C++
721,(주)큐엠씨 제어 S/W 연구개발 신입/경력사원 모집,경기 안양시 동안구, 07/05(월),(주)큐엠씨,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40478070&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"반도체,디스플레이,정밀광학",매출액없음,경기 안양시 동안구,C++
722,교통ITS 분야 SW 개발 및 유지보수 사원 모집,대전 동구, 08/14(토),유티정보(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40482091&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,신입·경력,"소프트웨어개발,Java·JSP,C·C++","34억 1,252만원",경기 수원시 영통구,C++
723,보안솔루션팀(보안솔루션 및 프로그램개발) 신입/경력(주4일),대구 수성구, 07/26(월),(주)와이에이치데이타베이스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40337623&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"SI·시스템통합,시스템관리,솔루션업체","33억 8,073만원",대구 수성구,C++
724,㈜포스텍 SW개발자 경력사원 모집,경남 창원시, 06/27(일),㈜포스텍,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40369505&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력 2~10년,"ASP,소프트웨어개발,ASP","339억 1,746만원",경남 창원시 의창구,C++
725,프로그램 개발 연구원 신입 채용,경기 성남시 분당구, 07/15(목),㈜윈즈시스템,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40480515&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,신입,"DBMS,소프트웨어개발,HTML","64억 3,824만원",경기 성남시 분당구,C++
726,임베디드 제품 FW 개발자 모집 (Linux),서울 금천구, 07/02(금),(주)아이티엑스에이아이,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40468684&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"펌웨어,Linux,C·C++",매출액없음,서울 금천구,C++
727,유무선 네트워크 개발 및 검증 주니어 모집,경기 성남시 분당구, 08/15(일),가온브로드밴드(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40492458&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,신입,"네트웍구축,통신,무선통신","624억 1,099만원",경기 성남시 분당구,C++
728,2021년 프로컴시스템 연구직 채용 공고,대전 유성구, 08/15(일),(주)프로컴시스템,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40491406&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,신입·경력,"하드웨어,펌웨어,Linux","21억 4,735만원",대전 유성구,C++
729,[베스파] 게임 프로그래밍 인재 모집 - 서버 / 클라이언트,서울 강남구,채용시,(주)베스파,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40381459&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"게임기획·마케팅,게임,RPG",매출액없음,서울 강남구,C++
730,[416오토메이션코리아]연구개발부(C#) 및 기술부(PM 정규직 채용,인천 연수구, 08/13(금),(주)416오토메이션코리아,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40470598&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"기계,기계설비,기계설계","46억 2,999만원",인천 연수구,C++
731,SOC 설계 및 디자인 검증 엔지니어,서울 송파구,오늘마감,(주)코아시아넥셀,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40266745&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"회로설계,전자,전자","120억 7,164만원",서울 송파구,C++
732,[모아소프트] Ansys 분야별 해석 엔지니어,서울 송파구, 07/25(일),(주)모아소프트,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40324028&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"솔루션업체,소프트웨어개발,C·C++","86억 9,520만원",서울 송파구,C++
733,CodeSonar 기술 지원 담당자 채용(대리급),경기 성남시 분당구, 06/30(수),(주)한컴인텔리전스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40490251&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력3년,"소프트웨어개발,Excel·도표,PowerPoint","114억 1,134만원",경기 성남시 분당구,C++
734,[코스닥 상장사] Linux 응용 프로그램 개발자 채용,서울 송파구, 06/28(월),알서포트(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40464900&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력3년,"소프트웨어개발,Windows,Linux",매출액없음,서울 송파구,C++
735,응용프로그램개발 정규직 모집(신입&경력),서울 금천구, 08/15(일),(주)에이티소프트,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40486886&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"솔루션업체,소프트웨어개발,C·C++","2억 7,688만원",서울 금천구,C++
736,[메가존클라우드] Solution Architect 채용,서울 강남구, 06/30(수),메가존클라우드(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=39665714&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"웹에이전시,시스템영업,솔루션영업",매출액없음,서울 강남구,C++
737,CTO실 게임보안팀 Anti-Cheat Engineer 모집,서울 강남구, 06/30(수),(주)원더피플,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40282404&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"게임개발,게임,3D온라인게임","97억 7,274만원",서울 강남구,C++
738,2021년 상반기 응용 소프트웨어 개발자(신입 및 경력) 모집합니,대전 유성구, 06/25(금),(주) 셀바스헬스케어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40314670&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,신입·경력,"기타제조업,제조업 회사본사,Java·JSP",매출액없음,대전 유성구,C++
739,연구소 개발자 신입 및 경력사원 채용,경기 군포시, 07/30(금),(주)웹게이트,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40358606&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"솔루션업체,소프트웨어개발,IOS앱개발","150억 4,505만원",주소없음,C++
740,[SV그룹] [최고우대] 개발/데이터 각 부문 신입/경력 모집,서울 영등포구,채용시,(주)에스브이,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40408857&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"솔루션업체,소프트웨어개발,Java·JSP",매출액없음,서울 영등포구,C++
741,임베디드 프로그래머 신입 및 경력직 연구원 채용,전북 익산시, 07/16(금),(주)리퓨터,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40490393&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,신입·경력,"네트웍구축,Linux,C·C++","95억 2,801만원",전북 전주시 덕진구,C++
742,2021년 SW 개발 부문 신입 및 경력사원 모집,대전 유성구,상시채용,(주)컨텍,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40114478&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"소프트웨어개발,Java·JSP,C·C++","50억 6,032만원",대전 유성구,C++
743,소프트웨어 산업기능요원 (병역특례) 보충역 개발자 채용,서울 성북구, 06/25(금),(주)엠더블유스토리,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40236416&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"보안,Java·JSP,Ajax",8억 614만원,서울 성북구,C++
744,[경력] 기술연구소 전자 하드웨어 / 소프트웨어 개발부분 채용,경기 성남시 중원구,채용시,티피에스코리아(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40156381&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력,"회로설계,전자,RF",36억 587만원,경기 성남시 중원구,C++
745,"기업부설연구소 SW 개발연구원 채용(신입, 경력)",대전 유성구, 08/02(월),㈜포텍,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40390269&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,신입·경력,"기타제조업,제조업 회사본사,C·C++","72억 2,588만원",대전 유성구,C++
746,[부산] 물류자동화 시스템 컴퓨터 프로그램 신입 개발자 모집,부산 해운대구, 07/04(일),(주)유씨시스템,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40399254&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,신입,"소프트웨어개발,Java·JSP,Delphi","9억 9,531만원",서울 금천구,C++
747,시스템/응용 프로그래머 및 네트워크 패킷 분석 엔지니어 채용,서울 강남구, 07/11(일),(주)엔에스텍,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40469888&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,신입·경력,"보안,백신,정보보안","28억 2,974만원",서울 강남구,C++
748,[코어라인소프트] 의료영상 3D 소프트웨어 개발자 모집,서울 마포구, 07/15(목),(주)코어라인소프트,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40479621&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,신입·경력,"소프트웨어개발,C·C++,SW(소프트웨어)","22억 8,525만원",서울 마포구,C++
749,"웹 개발자, 로봇 엔지니어, 소프트웨어 엔지니어 채용",서울 용산구, 07/17(토),주식회사 버넥트,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40274474&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"소프트웨어개발,HTML,C·C++","21억 7,835만원",서울 용산구,C++
750,"(주)미디움 블록체인 개발자 모집(프론트엔드,백엔드,QA 등)",서울 강남구, 07/07(수),(주)미디움,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40414213&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"소프트웨어개발,TCP·IP·IPX,ASP",매출액없음,서울 강남구,C++
751,기술연구소 정규직 모집 (각 분야별),경기 안양시 동안구, 07/23(금),(주)이디티,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40307873&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,신입·경력,"전기,전자,Linux",매출액없음,경기 안양시 동안구,C++
752,"디지털트윈, 응용프로그램 ,영상처리개발자 (신규/경력)",서울 종로구, 08/14(토),(주)이스온,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40483423&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"SI·시스템통합,소프트웨어개발,C·C++","32억 8,871만원",경북 포항시 북구,C++
753,(주)휴라 소프트웨어 개발자 모집,대전 유성구, 06/23(수),(주)휴라,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40483710&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,신입,"전자,RF,C#","14억 4,958만원",대전 유성구,C++
754,[더블유게임즈 자회사] 기획/디자인/개발/데이터분석 채용,서울 강남구,채용시,(주)더블다운인터액티브,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40349637&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"게임개발,게임디자인,게임운영",매출액없음,서울 강남구,C++
755,SW개발자 모집 경력무관 모집합니다,서울 성동구, 07/19(월),(주)모비핀테크놀러지,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40282350&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"소프트웨어개발,Linux,C·C++","37억 4,621만원",대구 북구,C++
756,[프롬더레드] 언리얼 개발자 모집 (메타버스 프로젝트),서울 서대문구, 07/10(토),(주)프롬더레드,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40451318&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,신입·경력,"게임기획·마케팅,게임,2D온라인게임",매출액없음,서울 서대문구,C++
757,(주)자동차공학연구소 엔지니어 채용(채용시 마감),서울 성북구,채용시,(주)자동차공학연구소,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40434326&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"자동차,XML,HTML","17억 5,257만원",서울 서초구,C++
758,AI/딥러닝 및 컴퓨터 비전 SW 엔지니어 신입/경력 정규직 채용,서울 용산구,채용시,(주)열린친구,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40430405&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"소프트웨어개발,네트워크관리,서버구축",매출액없음,서울 용산구,C++
759,"인공지능 자율주행 로봇 - 소프트웨어 (로봇, ROS) 개발자 채용",서울 강남구, 08/13(금),(주)인티그리트,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40474130&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,신입·경력,"펌웨어,Linux,VisualC·C++",매출액없음,서울 강남구,C++
